track_id,track_name,track_popularity,track_sampl,album_id
5bWPyfo3zr6gav4GNlmDQR,I Know,39,,5OPlgjfJT4M8WNZNtOvUGB
72ziZoo6V8N1TpusTXXJGO,"SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith)",45,https://p.scdn.co/mp3-preview/6ee2dbcf8d556b2a17b212d7708a16acb469e8bb?cid=f588ee129cec4da4a194ece6210ffab6,3p89sh1IV385sHS85PHe8w
2J8E2RQNouSJ0rt6iqCbj3,Stock X,43,https://p.scdn.co/mp3-preview/c644fe9222a0f07de4d590aa9a8ae98e1f652fb2?cid=f588ee129cec4da4a194ece6210ffab6,3QXYqRVyBQfNK3MDn82hVF
0LuyB6OqpjGVplZmyrQzU0,wake wp to rain,28,https://p.scdn.co/mp3-preview/6b3b3caa7b2fe224152033e8092d0c0122267958?cid=f588ee129cec4da4a194ece6210ffab6,4yhdOzyz5ih5L6YA7kOnAK
04wzgTWP6YU07PdUjm0XzG,GO! (with BIG30),58,,5ffogo3K3fYibGWa93IzUe
3TLakZ9f650mNiyNd7CHHa,Lifetime Guarantee,51,https://p.scdn.co/mp3-preview/6f2ae67971e3d0eb68f73234a9be940405e4524c?cid=f588ee129cec4da4a194ece6210ffab6,7AzZB0UHZtWu7Ya8yQN3iW
2eXuIbuMb70Mixj7oMSJnn,Blue Bills (feat. $NOT & Fenix Flexin),36,https://p.scdn.co/mp3-preview/291f795b5790a245baa770a929ecbdf19eab1327?cid=f588ee129cec4da4a194ece6210ffab6,33O2GXSm43GLTmYQSTxDoL
0NNNdbXSkIgglN2cZbPcpj,Good Morning,41,https://p.scdn.co/mp3-preview/d4b84a7a2e6b2a6ffa9eac935a4009f86a8a25dc?cid=f588ee129cec4da4a194ece6210ffab6,4eyBviSES0CZjUaipdnHku
5tK1DWDLkSAwH8bIbh2aTJ,WOOSAH,46,https://p.scdn.co/mp3-preview/a0258688040f471ef430ada6d5586400b7a7aaea?cid=f588ee129cec4da4a194ece6210ffab6,3yKGB4IYu6MeLkhFJFn9eI
7HKDV55HonMbgEVeEksn9C,Non Stop Rain,23,https://p.scdn.co/mp3-preview/3f214bd824141aeacab9ba0fdb95b641ee120cf7?cid=f588ee129cec4da4a194ece6210ffab6,1SXdfBOoIPb094UtbsLjvP
4YRJa6fd10GrCOxFfHbHLb,CAPCOM,44,https://p.scdn.co/mp3-preview/070b7400c2fb8e903453e558dbfe6ff4a234845a?cid=f588ee129cec4da4a194ece6210ffab6,3yKGB4IYu6MeLkhFJFn9eI
5FmkqWlPVKrYNdB87bzJon,Amantes Escondidos,5,,5Zm6BtWH4CgLV83H2nWBsL
77QCnbkSYjW6lWBX5rUdDz,we would have some cute kids.,50,https://p.scdn.co/mp3-preview/b2f82982aa028167208dbc47380f800618253367?cid=f588ee129cec4da4a194ece6210ffab6,6E8lxwX7KMAO9nCx4A5tAR
2VR5wnBlptEmZlFfmLg5P4,Just A Mess,33,https://p.scdn.co/mp3-preview/d5b5fc997cff5bbee3371e55d1516c41c6deb5f7?cid=f588ee129cec4da4a194ece6210ffab6,5DVaT8HXcp9bbJh7p4dSpf
4obJRBmV1AnO09jj03zIqk,Julia (deep diving),59,https://p.scdn.co/mp3-preview/7c508cf7300c4fe143380f984005b83066533fd0?cid=f588ee129cec4da4a194ece6210ffab6,6o86bV7TAt5x4exc2qLDqC
7i81dWKqKANyYh8DhZ0BrX,Irish Goodbye,51,https://p.scdn.co/mp3-preview/9f2b905d6e75e01d9636376fa42c6077d94230ec?cid=f588ee129cec4da4a194ece6210ffab6,21fAzUzwhkiSEHCzhtSC2x
23Mtyor0lY7tR1hehUTVae,Heightened,33,https://p.scdn.co/mp3-preview/6d47e5d86406f54b6f072789135c843652287346?cid=f588ee129cec4da4a194ece6210ffab6,0g81USzuFuid3QkYfxeMXM
1ijgY6IDvx5TwwfidroUsj,It Just Doesn’t Matter,51,https://p.scdn.co/mp3-preview/dfb8f3ca73c9ee0d0a809d93d31aba9b9a6534a4?cid=f588ee129cec4da4a194ece6210ffab6,5SKnXCvB4fcGSZu32o3LRY
3FGzWMNxijMddusQq4qF0q,Apparition,48,https://p.scdn.co/mp3-preview/8b4aadc48946302756c6a34e582eda2cf3c26ba8?cid=f588ee129cec4da4a194ece6210ffab6,5SKnXCvB4fcGSZu32o3LRY
0EepXu0NfnnUX8efEZR167,Forever Winter (Taylor's Version) (From The Vault),59,,6x9s2ObPdpATZgrwxsk9c0
3JVTsvTldB6arHVlmxmTnM,Company (feat. Future),60,https://p.scdn.co/mp3-preview/fa7fb0d095b1ccd1d4d122921fa4ae3f7baab0e7?cid=f588ee129cec4da4a194ece6210ffab6,270o30h7cAlEhBnbuSpFZq
16DueHggX1aJVML6UrN7gZ,Free Merey,47,,4zJiUubJvgUJNq0BVD9Mvs
4onDnLG7RxO6EJsfdRFSTi,Lightning & Rainfall,22,https://p.scdn.co/mp3-preview/8cf592062ccead5b089d1a28fa28ae94671e9d87?cid=f588ee129cec4da4a194ece6210ffab6,0LmoB3rBXBGCdEDquHXKmA
2SSWIysBzyEEPJchLh3LrP,Wild Side (feat. Cardi B) - Extended Version,54,https://p.scdn.co/mp3-preview/2a349101c7c51962b96412b202a337174735019b?cid=f588ee129cec4da4a194ece6210ffab6,16maAu5lqvFBSEEHyB5GzV
70EfheCNy3zOrcT2meMQ1g,Take It,61,https://p.scdn.co/mp3-preview/fa78b062557e2d0d0ae18038f1704e3e706c16c9?cid=f588ee129cec4da4a194ece6210ffab6,1XMYvsHRt52sMi6wittWqI
7oPHGO39MQVukHZjdz4b9S,Fame & Riches (with Roddy Ricch),53,https://p.scdn.co/mp3-preview/9a6b60e5cf4792afd1dddb978324c01bc1bbe540?cid=f588ee129cec4da4a194ece6210ffab6,7KSf6p0G0mZd7j60etVTwT
6JyNpOts7liOCjEdqeu2h6,Big Hen (steal my joy),52,https://p.scdn.co/mp3-preview/f2d00c69f56ee7419fb506558235c5ad8523e705?cid=f588ee129cec4da4a194ece6210ffab6,6o86bV7TAt5x4exc2qLDqC
748EYKr8o7aUt0ghou6tlC,So 2One,32,https://p.scdn.co/mp3-preview/a46083d5944dc97bd8f04b0a75e2165d53c3e430?cid=f588ee129cec4da4a194ece6210ffab6,1PAmNh4VorpJrt4QgfEaHS
17aAxnrJARm39LVoaaT97J,Pots N Pans (feat. Lil Duke & NAV),45,https://p.scdn.co/mp3-preview/4a476becc0d19890448d2d089c43b72304d497d0?cid=f588ee129cec4da4a194ece6210ffab6,3ihwKkIMJWmmp1huNH0iWC
5FWdC90yRqyWqFdw1oL8t5,The Long Ride Home,42,https://p.scdn.co/mp3-preview/a6e8d91ea5bad264391f81e7d5b2733323174252?cid=f588ee129cec4da4a194ece6210ffab6,1uNypcb5QCqYQ70tg6LV5q
5UaJtNAZJcN9pWpIuVMnN2,Take Me Away,57,https://p.scdn.co/mp3-preview/60f3190be9d03048076486e5befe561699e654ca?cid=f588ee129cec4da4a194ece6210ffab6,1PuZ5juin9Mpt3Tyiygzio
46bZZF2w5qRZsiekqzFSTd,Se Bajo de un Auto,35,https://p.scdn.co/mp3-preview/b51ea3d6d99a5d5b3e3084a4a7cad3c4eebe3247?cid=f588ee129cec4da4a194ece6210ffab6,0e6v7RAfsLk2UHr5gvDitO
2lhfd0CF0dFlwRVH8NG8vv,For Free,57,,6QeosPQpJckkW0Obir5RT8
2RUT6DXWsvWBvT0d5jcI7M,Write It on My Heart,27,https://p.scdn.co/mp3-preview/901d04dedc82628fae1ede8d2d5e6bda00764de6?cid=f588ee129cec4da4a194ece6210ffab6,07ta8NK5ZipBOVSQgbGxtd
2kJwJfLPju6Dmk1XLA5LJg,El 21,48,https://p.scdn.co/mp3-preview/324e6bae90f4d09360baddf0b9c61d8312cdcf65?cid=f588ee129cec4da4a194ece6210ffab6,1c53AOH8tvbZb1mY3jpAHq
5P4Dow1Jc2NhkknIuPi5Nd,Rain (feat. Vince Staples),64,https://p.scdn.co/mp3-preview/5bfcc8c7c4fba51e153ed79fc962d3582912214d?cid=f588ee129cec4da4a194ece6210ffab6,5SKnXCvB4fcGSZu32o3LRY
1k7Sn04nBNcLKbSwORsFgJ,Session 33,60,,4lPqFAvgmG97pxyxQsyCQx
7Ap7dwja7qowJlJL6gmVn6,Played Out,48,https://p.scdn.co/mp3-preview/42332ff779c3222fa1aaf981bc9031b66dd2d95a?cid=f588ee129cec4da4a194ece6210ffab6,5CigVuEyiAYaNYx2M2w4hh
4trvXMrTCjO6Bt2mFAWpjA,Tell Me Something I Don't Know,33,,3bqEvlGHE4amqPGZtdMnep
3BLosuSeiYmSLnnFuD6HTn,"She's Country - Live from Las Vegas, NV",33,https://p.scdn.co/mp3-preview/1f3664e538cd77d3c79e8f7379d057049a9dd8cd?cid=f588ee129cec4da4a194ece6210ffab6,2cydSJJLXu2TtP9VoOnGn4
24MH7MzHl5XAYlmMdn85CF,Country Boy Do (feat. Tyler Hubbard),62,https://p.scdn.co/mp3-preview/9c789cd564e9a1cb5d51652807fe5364793b240e?cid=f588ee129cec4da4a194ece6210ffab6,1a7BlXLCqjTxQh6X8L9JBL
2xHucb5XQvL32jnu0nyEPy,White Noise under the Stars,46,https://p.scdn.co/mp3-preview/9e63045f440d4598b78108f4295db266448fa6dd?cid=f588ee129cec4da4a194ece6210ffab6,7zV4TOfILpmyaArpIZqzkO
3BjwSq6phb60SOdTZw5pZY,Beautiful Lies,62,https://p.scdn.co/mp3-preview/222ce660d7097234dd0c287d3f9020ece9b3b341?cid=f588ee129cec4da4a194ece6210ffab6,2VUhkRrg5dEJIGewOBOc7J
2OdfQjIJlomZFUBTEDKMre,No Chances,58,https://p.scdn.co/mp3-preview/fd4cd29663b8914cfa90d1c584cb7fe67773d007?cid=f588ee129cec4da4a194ece6210ffab6,0Q5XBpCYFgUWiG9DUWyAmJ
2W0W2v5TldfwDGzScD2TBx,My Killa,48,https://p.scdn.co/mp3-preview/49c9d66c06b75b9c2fea53e6acf9e613455d1fea?cid=f588ee129cec4da4a194ece6210ffab6,4ssppGN0Qy4OeJTUDr1Etd
4YU44uN2b4E7b70yvwzYws,The Worst of It,37,https://p.scdn.co/mp3-preview/3e82be7fe9bae97dc7f9b64ac2f7a25f8847f6c9?cid=f588ee129cec4da4a194ece6210ffab6,4jPnb0rdxEawWMlO8RfzJP
1cy2h7Dhm7vCI7GW9IuEcK,"It's All Right - From ""Soul""/Duet Version",27,,3bqEvlGHE4amqPGZtdMnep
50P6FeyhMYLDGqq3JBO03K,Pacifico,41,,5PrhnVNOKoJC2aLLfabxuB
2ExaKO7GhafvrUHOjWxjgC,Take Care Of You,46,,0SrskI3mHcu5MzKeZNv2f6
3fUKv3kIexMFOmYsUYvbXJ,Hood Melody (feat. Youngboy Never Broke Again),60,https://p.scdn.co/mp3-preview/b5a07cbac557e2f6d316f1147cb2f31ac8b8f22a?cid=f588ee129cec4da4a194ece6210ffab6,4TzzpYnIMI8opSO9koKKVG
50NoygzlVrEFswum9HNq4F,Let the Rain Fall,30,https://p.scdn.co/mp3-preview/acf81e18899188b3ed042c235ccfd904e2ac4f6e?cid=f588ee129cec4da4a194ece6210ffab6,0dk1131P27XQgkbt8bbkiU
25z2jsXHXGo8Hs9NvIB5q9,Never Comin' Home - Live Acoustic,28,https://p.scdn.co/mp3-preview/c015a1e1dbf97e797942853d1868a079790199b0?cid=f588ee129cec4da4a194ece6210ffab6,5jmp7q0hmtB7vlacGfTdAB
7IwRg7xzgVtugj9KFFp07G,ADMIT IT,55,,60Od32zDXklGhsYo6ADaPG
2F8SyDwcgNJaM7fo5poRzn,Scratching,47,https://p.scdn.co/mp3-preview/6b2b598e561e60a7e5736c2d51ecb16041a58660?cid=f588ee129cec4da4a194ece6210ffab6,4E691gbRgo2Zb6ToII2DWO
0B2uxDcDlrhe2HU2vmdJST,PINK FAMILY,34,https://p.scdn.co/mp3-preview/a22e9af599e94b750a28e9ad7039aaa491651c54?cid=f588ee129cec4da4a194ece6210ffab6,74UvOvL6L4tZbYFtY759ZG
6PX9HQUHT9eXkjPdP4snjB,Believe Me,52,https://p.scdn.co/mp3-preview/6a1905a7107de4d494a2e393c0250c8ffefd5c48?cid=f588ee129cec4da4a194ece6210ffab6,7q5xGp0tEnJ8s1ZumqiRSk
1A3maiVKkyHkkfkc7KKcOB,Hold On,50,,0w1dwXfG5z6Xjjgj524JkD
3U1WgIvXEHLR7L3PXsixXk,Picking Big Sean Up - Bonus Track,43,https://p.scdn.co/mp3-preview/9a522ef08bd4cd1253f257b0574539412d0007a3?cid=f588ee129cec4da4a194ece6210ffab6,1sujvm6paInfm8fYnNdjIy
2imYGODJbr05rBfKSmz4bv,momma told me imma be,32,https://p.scdn.co/mp3-preview/c8b251def569f264a062f12143c2d5ba9a23589f?cid=f588ee129cec4da4a194ece6210ffab6,6MGSAlP80JS800sXlYroNG
4K2TmH3Luk6dF8dVEmq6m0,You Deserve an Oscar,52,https://p.scdn.co/mp3-preview/7fb1d8946c6f396c2333230942dc2740e6b66a2a?cid=f588ee129cec4da4a194ece6210ffab6,4eyBviSES0CZjUaipdnHku
0iiKU0xskGTE4NOiODj2nJ,I Believe U (feat. TripStar),45,,5ffogo3K3fYibGWa93IzUe
3WIifw9lqdgSZpt9renBAg,Yosemite,59,,6QeosPQpJckkW0Obir5RT8
7J5eybLZL5NrGFPNljZNHS,Isabela La Perfecta,45,,25L8ck3KGcmCo3901ztPzR
5645T3wxrEQdg2F0oiL0Hf,Kind of Sick of Life,56,https://p.scdn.co/mp3-preview/6daeefc6d34cc59dddb9000b7d2dc046edbeae2f?cid=f588ee129cec4da4a194ece6210ffab6,0NzheutoSuzfMlENTnHTQl
7nhuizv78djGpqDyMWaFJ1,Brycie,30,https://p.scdn.co/mp3-preview/b40c0e0fd003b98134e79a33f510ebf52ad449d2?cid=f588ee129cec4da4a194ece6210ffab6,3YbMxdapL6mvSQjosFkc0T
4CIDpgIby1S9PPnDNUnxdg,Hurt,46,https://p.scdn.co/mp3-preview/f450a724cc128fad5802d1131c1bc74e1e5a8f57?cid=f588ee129cec4da4a194ece6210ffab6,5vP0fNictdWyU48o83Q7ob
6RJsaZuO6iqrMszA55RFds,Up!,35,,5OPlgjfJT4M8WNZNtOvUGB
2HdkLQkwXWT6yyZJYySAPf,Que Es Pa' Mi,52,https://p.scdn.co/mp3-preview/dbe35a6915e737a0c63a025e56fe00ba685ab122?cid=f588ee129cec4da4a194ece6210ffab6,0GjbNjkZ7Bp8rvzU6y8L4w
2Jq4Ei6P87YbP67asm2rP6,Vestido,59,,11GmvpYnbgK0rSryPaV5BP
494HXkHwJnDo683EjYSBYL,Beer:30,38,,6dfdmMDGw988CzNEFdnIcY
7L3kEUTYxsUGV1c7GPhSsW,Director's Cut (Q Talks),33,https://p.scdn.co/mp3-preview/cce4c15db6c108c2687f6a995035756a3cca8972?cid=f588ee129cec4da4a194ece6210ffab6,6Q3iHNU0fOwOxoCvyteue0
3lc5fY2NwKXNdchJtx58kR,What is Love?,46,https://p.scdn.co/mp3-preview/55fd5abe210ae1e806eede5fa4da50a7174c38c5?cid=f588ee129cec4da4a194ece6210ffab6,1DKgZeAYrjslAPZVMe6EFt
2kpoReN3MY7I0tSF902n0z,Blast Off,65,https://p.scdn.co/mp3-preview/90e7a0359ddec02e276a1d7ba5e41457eb7eb6ce?cid=f588ee129cec4da4a194ece6210ffab6,1YgekJJTEueWDaMr7BYqPk
1KtX0l198883mHUT8UIuU8,"Be Safe, Be Good (for Rachel)",37,https://p.scdn.co/mp3-preview/9d1d0975e78dc74b5255b024b74dfde77425a60d?cid=f588ee129cec4da4a194ece6210ffab6,63JLhZdWWlSldDCyScZ3wB
3A56JH6cQxacCZwTsptBzI,I WISH,59,https://p.scdn.co/mp3-preview/b6234684103d6dc1ab544f5e227b1e40d025d0c6?cid=f588ee129cec4da4a194ece6210ffab6,576UTio7xgY7YUxrHMzxeI
3ldgOvpKS3DWKMGN0G8BpJ,La Familia,39,,11GmvpYnbgK0rSryPaV5BP
7H3w41DldFDqbDKOzSNpzW,Factz,55,https://p.scdn.co/mp3-preview/3c77e00b039d422b6bbbab6582c05b633e867554?cid=f588ee129cec4da4a194ece6210ffab6,1x55Z0fYARLdeJVjG2UESs
5UG99QZarQXUy2qBJ0XoL4,Mi Cómplice,8,,5Zm6BtWH4CgLV83H2nWBsL
6AAzopzemjubqudc3dlmwM,Todo Se Dio,58,https://p.scdn.co/mp3-preview/8272f2407de3b45a36cb762e1f7581a43aad39e7?cid=f588ee129cec4da4a194ece6210ffab6,4TATXEH2tnZVTqlyURoWUR
3X02pCfcEqYECOf09ztw4d,All I Know About Girls,56,https://p.scdn.co/mp3-preview/13382943ceaf780e6691c90f74ca8869c4c77bd8?cid=f588ee129cec4da4a194ece6210ffab6,1yjrtwm2ru1qPGBPBUDE0x
4sEbyXOOAjrPHkaK8O3y2G,XXXX,51,,0kI46dzlikgAVpJ6LdkbJE
6tyDOV0pa16f2JFAtWBz2U,Blam Boom,50,https://p.scdn.co/mp3-preview/b9bfb33ddd13a22caa074205a24a5ba64275c561?cid=f588ee129cec4da4a194ece6210ffab6,338LPt19lJ2GiGmxDSOAtR
44uicMFk2eMQPPuvAvnEza,The Cry Out,39,https://p.scdn.co/mp3-preview/ab2d261c59e96b81ead114990cbc9e59c4da0e75?cid=f588ee129cec4da4a194ece6210ffab6,6Q3iHNU0fOwOxoCvyteue0
5yrAkKml7mtzmPPbjB2qTC,Violets for Roses,64,,2wwCc6fcyhp1tfY3J6Javr
1hn1kCOG5dm1XgZYKpfaLR,Breaking Up Slowly,59,,6QeosPQpJckkW0Obir5RT8
6xRnDd8w5GkPTOiHC7zxsb,Closure,53,,4lPqFAvgmG97pxyxQsyCQx
68UHgq8ZIWX9MAA7gsgUzj,Welcome…,39,https://p.scdn.co/mp3-preview/cfae0d0dcd5cc287cc4fe27ce9ec53d9225c9294?cid=f588ee129cec4da4a194ece6210ffab6,63JLhZdWWlSldDCyScZ3wB
7nO1UEkCwpG3rsfWWBi7jX,Chanëlly,49,https://p.scdn.co/mp3-preview/372df771241bd9a2eef734c8f1b4a28b602703e5?cid=f588ee129cec4da4a194ece6210ffab6,05QOSu1AEcQxM5jvZFuann
5LGGnvC88jkqvX88tNDFn7,INTERLUDE,42,https://p.scdn.co/mp3-preview/a8ab42423d9deb9ee910977a0b651001d84c17cd?cid=f588ee129cec4da4a194ece6210ffab6,4tnNsvUsbJAoI9FESgvkOJ
0oGakZG2y3wcgHDF1YWPGD,New Profile Pic,58,https://p.scdn.co/mp3-preview/1e9061f4ce61b94b516d8f46c3a00f027abcb297?cid=f588ee129cec4da4a194ece6210ffab6,3dgsCZMswt6TWbsKcMgoO2
7dmc5hYruMriVSJZVQXNiT,"Let's Go Crazy (with Taron Egerton, Reese Witherspoon, Nick Kroll)",61,,3WCLzYOlSmLD2cy1RXdwUd
3tPYlTUFTkGTRKYgPn1vei,I'm Not Gonna Miss You,24,,7wHczdY0ek3FHnfVhk10om
2bUiQGTyALivq4NsOvoGTC,Backroad Girl,35,https://p.scdn.co/mp3-preview/5ccbc79f37108122dc5f022a60f1f7223b8921aa?cid=f588ee129cec4da4a194ece6210ffab6,33TRcgk13pDfnELf22G8wN
2IGmI63i1TCBSYbh4wBlzU,BRAINDEAD,53,https://p.scdn.co/mp3-preview/3a44b9e61b128f9c4eed93e35c9002aad81d5c02?cid=f588ee129cec4da4a194ece6210ffab6,11xZPFzFKdaLz2BTS1d48T
2nyo2aEpWY75ryO3WpN7QJ,La Candela,43,,25L8ck3KGcmCo3901ztPzR
2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake),64,,3uyOwJu4r3yroAkFywNFM3
5TYy2SgTQUv6YGWHbryUV8,CACTUS,56,https://p.scdn.co/mp3-preview/ab8919c30442f425dd8f327da5152f7de81f0711?cid=f588ee129cec4da4a194ece6210ffab6,5052Ip89wdW8EGdpjEpNeq
3CGuLclpNF2xFTOoONWmQX,New Auburn,37,https://p.scdn.co/mp3-preview/5163b19c1522071fa4677d1c6e7f9d462bb9909f?cid=f588ee129cec4da4a194ece6210ffab6,3YbMxdapL6mvSQjosFkc0T
4Oru6jFrkSB7oyVB6Gg74r,Nissan Only,53,,5RongMpRt5jcdZ7gpAKtWn
1uZ2ztIesiuUUHu31sAoFW,Older,54,,7l2g05NyprwonSFIs2y8at
5CaYSn1CEZGJMtuSDeghe6,Where We Grew Up,41,,3W2BTPUHJX51hweWPNRenv
53SiIWzvx7vKzLmAHrZwog,WE ENVY NOTHING IN THE WORLD.,60,https://p.scdn.co/mp3-preview/f49e9d6b20615545151493b0d1647034332b6aa9?cid=f588ee129cec4da4a194ece6210ffab6,3dgsCZMswt6TWbsKcMgoO2
4d6z0mKVcnhE5x0YWvTexh,first order of business,62,https://p.scdn.co/mp3-preview/dcfc442d957085d65ff2c95ccd93ab7aed2aaec3?cid=f588ee129cec4da4a194ece6210ffab6,3r46DPIQeBQbjvjjV5mXGg
3a0EjZTzCLx1ztmtaZb9Cp,Corazón Frio,62,https://p.scdn.co/mp3-preview/53e3a1013cc4932c316fc600a67d9457fdfa38b9?cid=f588ee129cec4da4a194ece6210ffab6,4DmITPOATTsiWEWtJrPqkk
4O7FYAjDATiyylfIIAuRNE,24 Hours (feat. Lil Durk) [Bonus],64,https://p.scdn.co/mp3-preview/bf9f5d48cea4537da7f9a79326b89054fcca3786?cid=f588ee129cec4da4a194ece6210ffab6,1VxVQAgekwkFo8yoXvFZ8o
5NU40QTlXrDUJzDBdv79bg,Deserve You,66,,5dGWwsZ9iB2Xc3UKR0gif2
4LQo67IUwCMZse70oi9oAB,Ca$hland (feat. E-40 & Too $hort),23,https://p.scdn.co/mp3-preview/ade24b4fdf89699b4a788de13232c1f5c7e64d38?cid=f588ee129cec4da4a194ece6210ffab6,7neQoxL2lAY27Xa7FMQj4y
3hluYfU25k6suH9WpaRsFm,Icy Hot (with Doja Cat),44,https://p.scdn.co/mp3-preview/88fe6a199c5d82911252baf1cbac0cbe542b39ed?cid=f588ee129cec4da4a194ece6210ffab6,7IKkHmEk4It4cRdOYanyvW
72oYQwpzmAu9wlKkvns7Tx,Nightly Storms,28,https://p.scdn.co/mp3-preview/8175dc68fa5ea71e10fd9e7baa004a5ae3627d73?cid=f588ee129cec4da4a194ece6210ffab6,5Pd9BAdq82WtSRll6W9zHC
0A3s90qWvUp3raEC4MLyRs,Waiting for this Moment,35,https://p.scdn.co/mp3-preview/de7965d215640328c2c35d85f65454ebd25c9ff6?cid=f588ee129cec4da4a194ece6210ffab6,3Us0eofAYq7tRuaH7A56i0
3gruCKVuhCsRjs3a3dG8CA,GREECE (feat. Drake),69,https://p.scdn.co/mp3-preview/036ba9dca73770a4570817e92f0c1bb07b597ee1?cid=f588ee129cec4da4a194ece6210ffab6,5kE2OAuUYGBqqzscqgBXXf
6WqvJZloeOpM8DihbMgIRJ,Whatcha Think Of Country Now,60,,6JlCkqkqobGirPsaleJpFr
136ZhizrSXmJR2PLaaW3tG,El Gabito,43,https://p.scdn.co/mp3-preview/7e1437174ba16ac86f1ea9dbdc137c9548f9d64b?cid=f588ee129cec4da4a194ece6210ffab6,5WWAwbRCM3CyiZNO9rsfWS
51VBEpsZphBGvRI2w8vLPg,Basketball Dreams (Intro),43,https://p.scdn.co/mp3-preview/80fb3a7706e2b2a5ae8f3770067d0e202044dafc?cid=f588ee129cec4da4a194ece6210ffab6,0ZjOFfItjIA9YbzhERRIBr
23Gv9vq4FurPK6np6xX0Bi,I Feel It Coming,53,,5L5evi5tJPh8WaEFAQp7Tp
0jAonUWZserYq2uAyQIRFR,The 1,45,https://p.scdn.co/mp3-preview/4ac951137eb1f39cb2c7eface9c63c4f54a9a8d0?cid=f588ee129cec4da4a194ece6210ffab6,7snqOEQEtKqxJw3NTGml6i
0kekARy9zsWohICrBUjyIn,Nos Matamos,56,,3AwzfcsXeljU7JkG5GQn8Y
6aMfjO5aEiFFKn2UTtQRUd,Body Language (feat. The Swon Brothers),38,https://p.scdn.co/mp3-preview/b84abd8f3f38e80509da08eeb28920a34800bd45?cid=f588ee129cec4da4a194ece6210ffab6,0s1A44tg1Y21SLHDylmugR
21qwKBSF0Lkz1Vd1QSTKdT,Roof Rain,13,https://p.scdn.co/mp3-preview/304c75808fd69f7a83c6097c6915aab5f70fc1af?cid=f588ee129cec4da4a194ece6210ffab6,1SXdfBOoIPb094UtbsLjvP
2NG6GFxtDHlG2L4CkSbllR,YOU DON'T NEED ME NO MORE,46,,7nTvm6EgmFWPLMLxj6aksS
2hW973Ykk5kBsrNBOfxLZx,Young Rich Niggaz,27,https://p.scdn.co/mp3-preview/cd3b981c595ca8abd569beb3431bc759e64771f6?cid=f588ee129cec4da4a194ece6210ffab6,7HCh4HQHDNZkXphOzb6ugT
54UE9FbTEB1ktAeNvnbWLf,Same Order,28,https://p.scdn.co/mp3-preview/4d5762a26b0a7dcc7d596b61642fecd2baaeeaa4?cid=f588ee129cec4da4a194ece6210ffab6,2bY51cinHBlscXIoLUsDYa
3IGM6ph0w2fERLlyQtBoQt,Permission to Dance - R&B Remix,54,https://p.scdn.co/mp3-preview/085863d4a8ff56078785c046550708da2453a498?cid=f588ee129cec4da4a194ece6210ffab6,5ExDI42RCtISkQXAgv8dtZ
2JVhxgHNQXXvfWDidDvrLc,"June, July, August",49,https://p.scdn.co/mp3-preview/e3235ddff450d18fcde4106a6cc387f7a50183ac?cid=f588ee129cec4da4a194ece6210ffab6,0vlxtyaep2FkkVidYC49PA
16vD4FNr9InS8EC2K6bj1X,Te Sigo Extrañando,62,https://p.scdn.co/mp3-preview/1df0530e2178504a926ab45a81b04e481d371180?cid=f588ee129cec4da4a194ece6210ffab6,4DmITPOATTsiWEWtJrPqkk
0PlE3Ie8MzpoNhwgDaYubZ,Shortest Love Song,34,https://p.scdn.co/mp3-preview/e433bd9d80eab7810427b948455156a66437d53a?cid=f588ee129cec4da4a194ece6210ffab6,22ljnmjYzy4TS5tCtaRIUE
0UbaQxJaWOxM537N5H6UI7,Fighting in the Car,52,https://p.scdn.co/mp3-preview/854755d2d533777a3d3e09313778a411328bb796?cid=f588ee129cec4da4a194ece6210ffab6,4KTZrjVFSMS2TqNAGVxMfJ
5uPpzqixdzAMXprr4P5aT5,Beautiful,58,,2wwCc6fcyhp1tfY3J6Javr
4yOY9QiHbwAOCHY66mWaKe,Soda (feat. Take A Daytrip),30,https://p.scdn.co/mp3-preview/7df1a037b715df647f9a2dbddc5615e39bca7981?cid=f588ee129cec4da4a194ece6210ffab6,33O2GXSm43GLTmYQSTxDoL
3Vjih1kWBBfZWIDs20KPHx,Gone MIA,53,https://p.scdn.co/mp3-preview/106a206c77b1e3368ed1a65e607c8165d241c64b?cid=f588ee129cec4da4a194ece6210ffab6,2UwJ4Nt10VStLczYefhcEV
2zjVGe3HVBgTtBExRfTyuu,Beautiful Goodbye,33,,5x7JzoE4A3DwwU6FPt8qws
2qAvdJPxFojgSzjBPK0LeG,Worthless,37,https://p.scdn.co/mp3-preview/fbf72b561ed757fe6fb620995c0be22a99efc3c3?cid=f588ee129cec4da4a194ece6210ffab6,7gVVCqQnGgybY3OTdkJuKY
3hnKhjXwyRyRV8JviQXgB5,Heating Up (with YungLiv),57,https://p.scdn.co/mp3-preview/4d7ede735abcd9796afa7fbe44c05a51edb80414?cid=f588ee129cec4da4a194ece6210ffab6,2rLqUcipEjIKK9rma5OTN8
7zQirOExB0VR8yWUOqYeio,DOLLA SIGN SLIME (feat. Megan Thee Stallion),61,https://p.scdn.co/mp3-preview/0ff2ed0ba0d05f06a6907920841689d7b32084c4?cid=f588ee129cec4da4a194ece6210ffab6,6pOiDiuDQqrmo5DbG0ZubR
